Wavelength_um,Total_T,Planet
14.06259015,5.34703e-06,GJ_1214b
14.1329031,2.18538e-09,GJ_1214b
14.20356761,5.27438e-10,GJ_1214b
14.27458545,1.29268e-06,GJ_1214b
14.34595838,1.13301e-07,GJ_1214b
14.41768817,2.46634e-12,GJ_1214b
14.48977661,9.24831e-17,GJ_1214b
14.56222549,9.46938e-09,GJ_1214b
14.63503662,2.09839e-07,GJ_1214b
14.7082118,1.36163e-07,GJ_1214b
14.78175286,1.71203e-07,GJ_1214b
14.85566163,9.82265e-16,GJ_1214b
14.92993994,3.81379e-14,GJ_1214b
15.00458964,1.85003e-11,GJ_1214b
15.07961258,1.30203e-09,GJ_1214b
15.15501065,1.72229e-10,GJ_1214b
15.2307857,3.6847e-07,GJ_1214b
15.30693963,2.18694e-07,GJ_1214b
15.38347433,7.27726e-15,GJ_1214b
15.4603917,3.78033e-17,GJ_1214b
15.53769366,1.37986e-17,GJ_1214b
15.61538212,7.15083e-22,GJ_1214b
15.69345903,1.20042e-15,GJ_1214b
15.77192633,2.91991e-29,GJ_1214b
15.85078596,4.36913e-09,GJ_1214b
15.93003989,1.01567e-08,GJ_1214b
16.00969009,4.6956399999999994e-20,GJ_1214b
16.08973854,2.78266e-21,GJ_1214b
16.17018723,1.07464e-15,GJ_1214b
16.25103817,2.4987599999999997e-20,GJ_1214b
16.33229336,1.2941200000000002e-18,GJ_1214b
16.41395483,5.6556e-23,GJ_1214b
16.4960246,2.4451500000000002e-24,GJ_1214b
16.57850473,3.71401e-24,GJ_1214b
16.66139725,1.01206e-43,GJ_1214b
16.74470424,4.13484e-15,GJ_1214b
16.82842776,3.67055e-15,GJ_1214b
16.9125699,8.92598e-30,GJ_1214b
16.99713274,9.16799e-22,GJ_1214b
